departamento_id,departamento_nombre,provincia_id,provincia_nombre,anio,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos
1,COMUNA 1,2,CABA,2020,1,Dengue,6,De 10 a 14 años,1
1,COMUNA 1,2,CABA,2020,2,Dengue,6,De 10 a 14 años,1
1,COMUNA 1,2,CABA,2020,3,Dengue,9,De 25 a 34 años,1
1,COMUNA 1,2,CABA,2020,3,Dengue,11,De 45 a 65 años,1
1,COMUNA 1,2,CABA,2020,4,Dengue,9,De 25 a 34 años,1
1,COMUNA 1,2,CABA,2020,4,Dengue,10,De 35 a 44 años,1
1,COMUNA 1,2,CABA,2020,4,Dengue,11,De 45 a 65 años,2
1,COMUNA 1,2,CABA,2020,5,Dengue,11,De 45 a 65 años,1
1,COMUNA 1,2,CABA,2020,7,Dengue,7,De 15 a 19 años,1
1,COMUNA 1,2,CABA,2020,7,Dengue,8,De 20 a 24 años,1
1,COMUNA 1,2,CABA,2020,7,Dengue,9,De 25 a 34 años,2
1,COMUNA 1,2,CABA,2020,7,Dengue,11,De 45 a 65 años,3
1,COMUNA 1,2,CABA,2020,8,Dengue,5,De 5 a 9 años,1
1,COMUNA 1,2,CABA,2020,8,Dengue,7,De 15 a 19 años,1
1,COMUNA 1,2,CABA,2020,8,Dengue,9,De 25 a 34 años,4
1,COMUNA 1,2,CABA,2020,8,Dengue,10,De 35 a 44 años,1
1,COMUNA 1,2,CABA,2020,8,Dengue,11,De 45 a 65 años,3
1,COMUNA 1,2,CABA,2020,9,Dengue,7,De 15 a 19 años,3
1,COMUNA 1,2,CABA,2020,9,Dengue,8,De 20 a 24 años,1
1,COMUNA 1,2,CABA,2020,9,Dengue,9,De 25 a 34 años,3
1,COMUNA 1,2,CABA,2020,9,Dengue,10,De 35 a 44 años,5
1,COMUNA 1,2,CABA,2020,9,Dengue,11,De 45 a 65 años,4
1,COMUNA 1,2,CABA,2020,9,Dengue,12,Mayores de 65 años,1
1,COMUNA 1,2,CABA,2020,10,Dengue,5,De 5 a 9 años,1
1,COMUNA 1,2,CABA,2020,10,Dengue,6,De 10 a 14 años,1
1,COMUNA 1,2,CABA,2020,10,Dengue,7,De 15 a 19 años,1
1,COMUNA 1,2,CABA,2020,10,Dengue,8,De 20 a 24 años,4
1,COMUNA 1,2,CABA,2020,10,Dengue,9,De 25 a 34 años,6
1,COMUNA 1,2,CABA,2020,10,Dengue,10,De 35 a 44 años,7
1,COMUNA 1,2,CABA,2020,10,Dengue,11,De 45 a 65 años,13
1,COMUNA 1,2,CABA,2020,10,Dengue,12,Mayores de 65 años,4
1,COMUNA 1,2,CABA,2020,11,Dengue,4,De 2 a 4 años,1
1,COMUNA 1,2,CABA,2020,11,Dengue,5,De 5 a 9 años,3
1,COMUNA 1,2,CABA,2020,11,Dengue,6,De 10 a 14 años,4
1,COMUNA 1,2,CABA,2020,11,Dengue,7,De 15 a 19 años,5
1,COMUNA 1,2,CABA,2020,11,Dengue,8,De 20 a 24 años,6
1,COMUNA 1,2,CABA,2020,11,Dengue,9,De 25 a 34 años,15
1,COMUNA 1,2,CABA,2020,11,Dengue,10,De 35 a 44 años,14
1,COMUNA 1,2,CABA,2020,11,Dengue,11,De 45 a 65 años,18
1,COMUNA 1,2,CABA,2020,11,Dengue,12,Mayores de 65 años,7
1,COMUNA 1,2,CABA,2020,12,Dengue,6,De 10 a 14 años,1
1,COMUNA 1,2,CABA,2020,12,Dengue,7,De 15 a 19 años,2
1,COMUNA 1,2,CABA,2020,12,Dengue,8,De 20 a 24 años,6
1,COMUNA 1,2,CABA,2020,12,Dengue,9,De 25 a 34 años,10
1,COMUNA 1,2,CABA,2020,12,Dengue,10,De 35 a 44 años,12
1,COMUNA 1,2,CABA,2020,12,Dengue,11,De 45 a 65 años,8
1,COMUNA 1,2,CABA,2020,12,Dengue,12,Mayores de 65 años,3
1,COMUNA 1,2,CABA,2020,13,Dengue,6,De 10 a 14 años,2
1,COMUNA 1,2,CABA,2020,13,Dengue,7,De 15 a 19 años,3
1,COMUNA 1,2,CABA,2020,13,Dengue,8,De 20 a 24 años,2
1,COMUNA 1,2,CABA,2020,13,Dengue,9,De 25 a 34 años,3
1,COMUNA 1,2,CABA,2020,13,Dengue,10,De 35 a 44 años,7
1,COMUNA 1,2,CABA,2020,13,Dengue,11,De 45 a 65 años,13
1,COMUNA 1,2,CABA,2020,13,Dengue,12,Mayores de 65 años,3
1,COMUNA 1,2,CABA,2020,14,Dengue,8,De 20 a 24 años,2
1,COMUNA 1,2,CABA,2020,14,Dengue,9,De 25 a 34 años,7
1,COMUNA 1,2,CABA,2020,14,Dengue,10,De 35 a 44 años,12
1,COMUNA 1,2,CABA,2020,14,Dengue,11,De 45 a 65 años,5
1,COMUNA 1,2,CABA,2020,15,Dengue,7,De 15 a 19 años,6
1,COMUNA 1,2,CABA,2020,15,Dengue,8,De 20 a 24 años,6
1,COMUNA 1,2,CABA,2020,15,Dengue,9,De 25 a 34 años,8
1,COMUNA 1,2,CABA,2020,15,Dengue,10,De 35 a 44 años,19
1,COMUNA 1,2,CABA,2020,15,Dengue,11,De 45 a 65 años,15
1,COMUNA 1,2,CABA,2020,15,Dengue,12,Mayores de 65 años,1
1,COMUNA 1,2,CABA,2020,16,Dengue,6,De 10 a 14 años,1
1,COMUNA 1,2,CABA,2020,16,Dengue,7,De 15 a 19 años,1
1,COMUNA 1,2,CABA,2020,16,Dengue,8,De 20 a 24 años,4
1,COMUNA 1,2,CABA,2020,16,Dengue,9,De 25 a 34 años,10
1,COMUNA 1,2,CABA,2020,16,Dengue,10,De 35 a 44 años,3
1,COMUNA 1,2,CABA,2020,16,Dengue,11,De 45 a 65 años,17
1,COMUNA 1,2,CABA,2020,16,Dengue,12,Mayores de 65 años,3
1,COMUNA 1,2,CABA,2020,17,Dengue,6,De 10 a 14 años,1
1,COMUNA 1,2,CABA,2020,17,Dengue,7,De 15 a 19 años,4
1,COMUNA 1,2,CABA,2020,17,Dengue,8,De 20 a 24 años,4
1,COMUNA 1,2,CABA,2020,17,Dengue,9,De 25 a 34 años,1
1,COMUNA 1,2,CABA,2020,17,Dengue,10,De 35 a 44 años,5
1,COMUNA 1,2,CABA,2020,17,Dengue,11,De 45 a 65 años,6
1,COMUNA 1,2,CABA,2020,17,Dengue,12,Mayores de 65 años,1
1,COMUNA 1,2,CABA,2020,18,Dengue,8,De 20 a 24 años,1
1,COMUNA 1,2,CABA,2020,18,Dengue,9,De 25 a 34 años,3
1,COMUNA 1,2,CABA,2020,18,Dengue,10,De 35 a 44 años,3
1,COMUNA 1,2,CABA,2020,18,Dengue,11,De 45 a 65 años,6
1,COMUNA 1,2,CABA,2020,19,Dengue,2,Posneonato (29 hasta 365 dias),1
1,COMUNA 1,2,CABA,2020,19,Dengue,6,De 10 a 14 años,1
1,COMUNA 1,2,CABA,2020,19,Dengue,9,De 25 a 34 años,1
1,COMUNA 1,2,CABA,2020,19,Dengue,10,De 35 a 44 años,3
1,COMUNA 1,2,CABA,2020,19,Dengue,11,De 45 a 65 años,3
1,COMUNA 1,2,CABA,2020,19,Dengue,12,Mayores de 65 años,2
1,COMUNA 1,2,CABA,2020,20,Dengue,3,De 13 a 24 meses,1
1,COMUNA 1,2,CABA,2020,20,Dengue,7,De 15 a 19 años,1
1,COMUNA 1,2,CABA,2020,20,Dengue,8,De 20 a 24 años,1
1,COMUNA 1,2,CABA,2020,20,Dengue,11,De 45 a 65 años,1
1,COMUNA 1,2,CABA,2020,21,Dengue,4,De 2 a 4 años,1
1,COMUNA 1,2,CABA,2020,21,Dengue,9,De 25 a 34 años,1
1,COMUNA 1,2,CABA,2020,21,Dengue,10,De 35 a 44 años,1
2,COMUNA 2,2,CABA,2020,1,Dengue,8,De 20 a 24 años,1
2,COMUNA 2,2,CABA,2020,2,Dengue,11,De 45 a 65 años,1
2,COMUNA 2,2,CABA,2020,3,Dengue,8,De 20 a 24 años,1
2,COMUNA 2,2,CABA,2020,3,Dengue,9,De 25 a 34 años,1
2,COMUNA 2,2,CABA,2020,3,Dengue,10,De 35 a 44 años,1
2,COMUNA 2,2,CABA,2020,3,Dengue,11,De 45 a 65 años,4
2,COMUNA 2,2,CABA,2020,4,Dengue,6,De 10 a 14 años,1
2,COMUNA 2,2,CABA,2020,4,Dengue,9,De 25 a 34 años,1
2,COMUNA 2,2,CABA,2020,4,Dengue,10,De 35 a 44 años,3
2,COMUNA 2,2,CABA,2020,4,Dengue,11,De 45 a 65 años,4
2,COMUNA 2,2,CABA,2020,5,Dengue,4,De 2 a 4 años,1
2,COMUNA 2,2,CABA,2020,5,Dengue,5,De 5 a 9 años,1
2,COMUNA 2,2,CABA,2020,5,Dengue,10,De 35 a 44 años,1
2,COMUNA 2,2,CABA,2020,5,Dengue,11,De 45 a 65 años,5
2,COMUNA 2,2,CABA,2020,6,Dengue,5,De 5 a 9 años,1
2,COMUNA 2,2,CABA,2020,6,Dengue,8,De 20 a 24 años,3
2,COMUNA 2,2,CABA,2020,6,Dengue,10,De 35 a 44 años,3
2,COMUNA 2,2,CABA,2020,6,Dengue,11,De 45 a 65 años,9
2,COMUNA 2,2,CABA,2020,7,Dengue,6,De 10 a 14 años,1
2,COMUNA 2,2,CABA,2020,7,Dengue,7,De 15 a 19 años,2
2,COMUNA 2,2,CABA,2020,7,Dengue,8,De 20 a 24 años,1
2,COMUNA 2,2,CABA,2020,7,Dengue,9,De 25 a 34 años,7
2,COMUNA 2,2,CABA,2020,7,Dengue,10,De 35 a 44 años,12
2,COMUNA 2,2,CABA,2020,7,Dengue,11,De 45 a 65 años,10
2,COMUNA 2,2,CABA,2020,7,Dengue,12,Mayores de 65 años,1
2,COMUNA 2,2,CABA,2020,8,Dengue,6,De 10 a 14 años,2
2,COMUNA 2,2,CABA,2020,8,Dengue,7,De 15 a 19 años,1
2,COMUNA 2,2,CABA,2020,8,Dengue,8,De 20 a 24 años,5
2,COMUNA 2,2,CABA,2020,8,Dengue,9,De 25 a 34 años,10
2,COMUNA 2,2,CABA,2020,8,Dengue,10,De 35 a 44 años,8
2,COMUNA 2,2,CABA,2020,8,Dengue,11,De 45 a 65 años,16
2,COMUNA 2,2,CABA,2020,8,Dengue,12,Mayores de 65 años,4
2,COMUNA 2,2,CABA,2020,9,Dengue,4,De 2 a 4 años,1
2,COMUNA 2,2,CABA,2020,9,Dengue,5,De 5 a 9 años,2
2,COMUNA 2,2,CABA,2020,9,Dengue,6,De 10 a 14 años,3
2,COMUNA 2,2,CABA,2020,9,Dengue,7,De 15 a 19 años,3
2,COMUNA 2,2,CABA,2020,9,Dengue,8,De 20 a 24 años,4
2,COMUNA 2,2,CABA,2020,9,Dengue,9,De 25 a 34 años,16
2,COMUNA 2,2,CABA,2020,9,Dengue,10,De 35 a 44 años,8
2,COMUNA 2,2,CABA,2020,9,Dengue,11,De 45 a 65 años,19
2,COMUNA 2,2,CABA,2020,9,Dengue,12,Mayores de 65 años,3
2,COMUNA 2,2,CABA,2020,9,Dengue,13,Sin Especificar,1
2,COMUNA 2,2,CABA,2020,10,Dengue,2,Posneonato (29 hasta 365 dias),1
2,COMUNA 2,2,CABA,2020,10,Dengue,4,De 2 a 4 años,5
2,COMUNA 2,2,CABA,2020,10,Dengue,5,De 5 a 9 años,6
2,COMUNA 2,2,CABA,2020,10,Dengue,6,De 10 a 14 años,7
2,COMUNA 2,2,CABA,2020,10,Dengue,7,De 15 a 19 años,8
2,COMUNA 2,2,CABA,2020,10,Dengue,8,De 20 a 24 años,9
2,COMUNA 2,2,CABA,2020,10,Dengue,9,De 25 a 34 años,12
2,COMUNA 2,2,CABA,2020,10,Dengue,10,De 35 a 44 años,20
2,COMUNA 2,2,CABA,2020,10,Dengue,11,De 45 a 65 años,24
2,COMUNA 2,2,CABA,2020,10,Dengue,12,Mayores de 65 años,5
2,COMUNA 2,2,CABA,2020,11,Dengue,3,De 13 a 24 meses,2
2,COMUNA 2,2,CABA,2020,11,Dengue,4,De 2 a 4 años,2
2,COMUNA 2,2,CABA,2020,11,Dengue,5,De 5 a 9 años,16
2,COMUNA 2,2,CABA,2020,11,Dengue,6,De 10 a 14 años,15
2,COMUNA 2,2,CABA,2020,11,Dengue,7,De 15 a 19 años,11
2,COMUNA 2,2,CABA,2020,11,Dengue,8,De 20 a 24 años,10
2,COMUNA 2,2,CABA,2020,11,Dengue,9,De 25 a 34 años,23
2,COMUNA 2,2,CABA,2020,11,Dengue,10,De 35 a 44 años,38
2,COMUNA 2,2,CABA,2020,11,Dengue,11,De 45 a 65 años,36
2,COMUNA 2,2,CABA,2020,11,Dengue,12,Mayores de 65 años,8
2,COMUNA 2,2,CABA,2020,12,Dengue,4,De 2 a 4 años,2
2,COMUNA 2,2,CABA,2020,12,Dengue,5,De 5 a 9 años,2
2,COMUNA 2,2,CABA,2020,12,Dengue,6,De 10 a 14 años,3
2,COMUNA 2,2,CABA,2020,12,Dengue,7,De 15 a 19 años,7
2,COMUNA 2,2,CABA,2020,12,Dengue,8,De 20 a 24 años,7
2,COMUNA 2,2,CABA,2020,12,Dengue,9,De 25 a 34 años,12
2,COMUNA 2,2,CABA,2020,12,Dengue,10,De 35 a 44 años,16
2,COMUNA 2,2,CABA,2020,12,Dengue,11,De 45 a 65 años,20
2,COMUNA 2,2,CABA,2020,12,Dengue,12,Mayores de 65 años,8
2,COMUNA 2,2,CABA,2020,13,Dengue,4,De 2 a 4 años,1
2,COMUNA 2,2,CABA,2020,13,Dengue,5,De 5 a 9 años,2
2,COMUNA 2,2,CABA,2020,13,Dengue,6,De 10 a 14 años,3
2,COMUNA 2,2,CABA,2020,13,Dengue,7,De 15 a 19 años,4
2,COMUNA 2,2,CABA,2020,13,Dengue,8,De 20 a 24 años,3
2,COMUNA 2,2,CABA,2020,13,Dengue,9,De 25 a 34 años,6
2,COMUNA 2,2,CABA,2020,13,Dengue,10,De 35 a 44 años,10
2,COMUNA 2,2,CABA,2020,13,Dengue,11,De 45 a 65 años,7
2,COMUNA 2,2,CABA,2020,14,Dengue,4,De 2 a 4 años,2
2,COMUNA 2,2,CABA,2020,14,Dengue,5,De 5 a 9 años,6
2,COMUNA 2,2,CABA,2020,14,Dengue,6,De 10 a 14 años,15
2,COMUNA 2,2,CABA,2020,14,Dengue,7,De 15 a 19 años,3
2,COMUNA 2,2,CABA,2020,14,Dengue,8,De 20 a 24 años,4
2,COMUNA 2,2,CABA,2020,14,Dengue,9,De 25 a 34 años,22
2,COMUNA 2,2,CABA,2020,14,Dengue,10,De 35 a 44 años,25
2,COMUNA 2,2,CABA,2020,14,Dengue,11,De 45 a 65 años,24
2,COMUNA 2,2,CABA,2020,14,Dengue,12,Mayores de 65 años,4
2,COMUNA 2,2,CABA,2020,15,Dengue,4,De 2 a 4 años,2
2,COMUNA 2,2,CABA,2020,15,Dengue,5,De 5 a 9 años,6
2,COMUNA 2,2,CABA,2020,15,Dengue,6,De 10 a 14 años,7
2,COMUNA 2,2,CABA,2020,15,Dengue,7,De 15 a 19 años,9
2,COMUNA 2,2,CABA,2020,15,Dengue,8,De 20 a 24 años,8
2,COMUNA 2,2,CABA,2020,15,Dengue,9,De 25 a 34 años,18
2,COMUNA 2,2,CABA,2020,15,Dengue,10,De 35 a 44 años,17
2,COMUNA 2,2,CABA,2020,15,Dengue,11,De 45 a 65 años,25
2,COMUNA 2,2,CABA,2020,15,Dengue,12,Mayores de 65 años,4
2,COMUNA 2,2,CABA,2020,16,Dengue,4,De 2 a 4 años,1
2,COMUNA 2,2,CABA,2020,16,Dengue,5,De 5 a 9 años,1
2,COMUNA 2,2,CABA,2020,16,Dengue,6,De 10 a 14 años,8
2,COMUNA 2,2,CABA,2020,16,Dengue,7,De 15 a 19 años,5
2,COMUNA 2,2,CABA,2020,16,Dengue,8,De 20 a 24 años,3
2,COMUNA 2,2,CABA,2020,16,Dengue,9,De 25 a 34 años,6
2,COMUNA 2,2,CABA,2020,16,Dengue,10,De 35 a 44 años,14
2,COMUNA 2,2,CABA,2020,16,Dengue,11,De 45 a 65 años,23
2,COMUNA 2,2,CABA,2020,16,Dengue,12,Mayores de 65 años,4
2,COMUNA 2,2,CABA,2020,17,Dengue,3,De 13 a 24 meses,1
2,COMUNA 2,2,CABA,2020,17,Dengue,4,De 2 a 4 años,2
2,COMUNA 2,2,CABA,2020,17,Dengue,5,De 5 a 9 años,3
2,COMUNA 2,2,CABA,2020,17,Dengue,6,De 10 a 14 años,3
2,COMUNA 2,2,CABA,2020,17,Dengue,7,De 15 a 19 años,5
2,COMUNA 2,2,CABA,2020,17,Dengue,8,De 20 a 24 años,6
2,COMUNA 2,2,CABA,2020,17,Dengue,9,De 25 a 34 años,9
2,COMUNA 2,2,CABA,2020,17,Dengue,10,De 35 a 44 años,19
2,COMUNA 2,2,CABA,2020,17,Dengue,11,De 45 a 65 años,17
2,COMUNA 2,2,CABA,2020,17,Dengue,12,Mayores de 65 años,2
2,COMUNA 2,2,CABA,2020,18,Dengue,6,De 10 a 14 años,4
2,COMUNA 2,2,CABA,2020,18,Dengue,7,De 15 a 19 años,7
2,COMUNA 2,2,CABA,2020,18,Dengue,8,De 20 a 24 años,4
2,COMUNA 2,2,CABA,2020,18,Dengue,9,De 25 a 34 años,20
2,COMUNA 2,2,CABA,2020,18,Dengue,10,De 35 a 44 años,12
2,COMUNA 2,2,CABA,2020,18,Dengue,11,De 45 a 65 años,25
2,COMUNA 2,2,CABA,2020,18,Dengue,12,Mayores de 65 años,6
2,COMUNA 2,2,CABA,2020,19,Dengue,3,De 13 a 24 meses,1
2,COMUNA 2,2,CABA,2020,19,Dengue,6,De 10 a 14 años,1
2,COMUNA 2,2,CABA,2020,19,Dengue,7,De 15 a 19 años,4
2,COMUNA 2,2,CABA,2020,19,Dengue,8,De 20 a 24 años,4
2,COMUNA 2,2,CABA,2020,19,Dengue,9,De 25 a 34 años,14
2,COMUNA 2,2,CABA,2020,19,Dengue,10,De 35 a 44 años,7
2,COMUNA 2,2,CABA,2020,19,Dengue,11,De 45 a 65 años,8
2,COMUNA 2,2,CABA,2020,19,Dengue,12,Mayores de 65 años,1
2,COMUNA 2,2,CABA,2020,20,Dengue,5,De 5 a 9 años,5
2,COMUNA 2,2,CABA,2020,20,Dengue,6,De 10 a 14 años,1
2,COMUNA 2,2,CABA,2020,20,Dengue,7,De 15 a 19 años,1
2,COMUNA 2,2,CABA,2020,20,Dengue,9,De 25 a 34 años,4
2,COMUNA 2,2,CABA,2020,20,Dengue,10,De 35 a 44 años,6
2,COMUNA 2,2,CABA,2020,20,Dengue,11,De 45 a 65 años,10
2,COMUNA 2,2,CABA,2020,20,Dengue,12,Mayores de 65 años,1
2,COMUNA 2,2,CABA,2020,21,Dengue,8,De 20 a 24 años,2
2,COMUNA 2,2,CABA,2020,21,Dengue,9,De 25 a 34 años,4
2,COMUNA 2,2,CABA,2020,21,Dengue,10,De 35 a 44 años,5
2,COMUNA 2,2,CABA,2020,21,Dengue,11,De 45 a 65 años,9
2,COMUNA 2,2,CABA,2020,21,Dengue,12,Mayores de 65 años,1
2,COMUNA 2,2,CABA,2020,22,Dengue,2,Posneonato (29 hasta 365 dias),1
2,COMUNA 2,2,CABA,2020,22,Dengue,7,De 15 a 19 años,1
2,COMUNA 2,2,CABA,2020,22,Dengue,8,De 20 a 24 años,1
2,COMUNA 2,2,CABA,2020,22,Dengue,9,De 25 a 34 años,1
2,COMUNA 2,2,CABA,2020,22,Dengue,10,De 35 a 44 años,2
2,COMUNA 2,2,CABA,2020,22,Dengue,11,De 45 a 65 años,5
2,COMUNA 2,2,CABA,2020,22,Dengue,12,Mayores de 65 años,1
2,COMUNA 2,2,CABA,2020,23,Dengue,10,De 35 a 44 años,1
2,COMUNA 2,2,CABA,2020,23,Dengue,11,De 45 a 65 años,1
2,COMUNA 2,2,CABA,2020,23,Dengue,12,Mayores de 65 años,1
2,COMUNA 2,2,CABA,2020,24,Dengue,6,De 10 a 14 años,1
2,COMUNA 2,2,CABA,2020,24,Dengue,8,De 20 a 24 años,1
2,COMUNA 2,2,CABA,2020,24,Dengue,11,De 45 a 65 años,2
2,COMUNA 2,2,CABA,2020,26,Dengue,11,De 45 a 65 años,1
2,COMUNA 2,2,CABA,2020,29,Dengue,9,De 25 a 34 años,1
2,COMUNA 2,2,CABA,2020,29,Dengue,11,De 45 a 65 años,1
2,COMUNA 2,2,CABA,2020,42,Dengue,9,De 25 a 34 años,1
3,COMUNA 3,2,CABA,2020,4,Dengue,6,De 10 a 14 años,1
3,COMUNA 3,2,CABA,2020,4,Dengue,11,De 45 a 65 años,1
3,COMUNA 3,2,CABA,2020,5,Dengue,11,De 45 a 65 años,2
3,COMUNA 3,2,CABA,2020,6,Dengue,11,De 45 a 65 años,1
3,COMUNA 3,2,CABA,2020,7,Dengue,9,De 25 a 34 años,3
3,COMUNA 3,2,CABA,2020,7,Dengue,11,De 45 a 65 años,1
3,COMUNA 3,2,CABA,2020,8,Dengue,8,De 20 a 24 años,2
3,COMUNA 3,2,CABA,2020,8,Dengue,11,De 45 a 65 años,4
3,COMUNA 3,2,CABA,2020,8,Dengue,12,Mayores de 65 años,2
3,COMUNA 3,2,CABA,2020,9,Dengue,6,De 10 a 14 años,1
3,COMUNA 3,2,CABA,2020,9,Dengue,7,De 15 a 19 años,1
3,COMUNA 3,2,CABA,2020,9,Dengue,8,De 20 a 24 años,2
3,COMUNA 3,2,CABA,2020,9,Dengue,9,De 25 a 34 años,7
3,COMUNA 3,2,CABA,2020,9,Dengue,10,De 35 a 44 años,5
3,COMUNA 3,2,CABA,2020,9,Dengue,11,De 45 a 65 años,3
3,COMUNA 3,2,CABA,2020,9,Dengue,12,Mayores de 65 años,1
3,COMUNA 3,2,CABA,2020,10,Dengue,2,Posneonato (29 hasta 365 dias),1
3,COMUNA 3,2,CABA,2020,10,Dengue,4,De 2 a 4 años,1
3,COMUNA 3,2,CABA,2020,10,Dengue,5,De 5 a 9 años,2
3,COMUNA 3,2,CABA,2020,10,Dengue,6,De 10 a 14 años,1
3,COMUNA 3,2,CABA,2020,10,Dengue,7,De 15 a 19 años,4
3,COMUNA 3,2,CABA,2020,10,Dengue,8,De 20 a 24 años,2
3,COMUNA 3,2,CABA,2020,10,Dengue,9,De 25 a 34 años,6
3,COMUNA 3,2,CABA,2020,10,Dengue,10,De 35 a 44 años,6
3,COMUNA 3,2,CABA,2020,10,Dengue,11,De 45 a 65 años,9
3,COMUNA 3,2,CABA,2020,10,Dengue,12,Mayores de 65 años,10
3,COMUNA 3,2,CABA,2020,11,Dengue,5,De 5 a 9 años,1
3,COMUNA 3,2,CABA,2020,11,Dengue,6,De 10 a 14 años,6
3,COMUNA 3,2,CABA,2020,11,Dengue,7,De 15 a 19 años,1
3,COMUNA 3,2,CABA,2020,11,Dengue,8,De 20 a 24 años,4
3,COMUNA 3,2,CABA,2020,11,Dengue,9,De 25 a 34 años,5
3,COMUNA 3,2,CABA,2020,11,Dengue,10,De 35 a 44 años,13
3,COMUNA 3,2,CABA,2020,11,Dengue,11,De 45 a 65 años,11
3,COMUNA 3,2,CABA,2020,11,Dengue,12,Mayores de 65 años,7
3,COMUNA 3,2,CABA,2020,12,Dengue,7,De 15 a 19 años,1
3,COMUNA 3,2,CABA,2020,12,Dengue,8,De 20 a 24 años,2
3,COMUNA 3,2,CABA,2020,12,Dengue,9,De 25 a 34 años,4
3,COMUNA 3,2,CABA,2020,12,Dengue,10,De 35 a 44 años,4
3,COMUNA 3,2,CABA,2020,12,Dengue,11,De 45 a 65 años,9
3,COMUNA 3,2,CABA,2020,12,Dengue,12,Mayores de 65 años,1
3,COMUNA 3,2,CABA,2020,13,Dengue,5,De 5 a 9 años,1
3,COMUNA 3,2,CABA,2020,13,Dengue,6,De 10 a 14 años,1
3,COMUNA 3,2,CABA,2020,13,Dengue,7,De 15 a 19 años,1
3,COMUNA 3,2,CABA,2020,13,Dengue,8,De 20 a 24 años,3
3,COMUNA 3,2,CABA,2020,13,Dengue,9,De 25 a 34 años,3
3,COMUNA 3,2,CABA,2020,13,Dengue,10,De 35 a 44 años,3
3,COMUNA 3,2,CABA,2020,13,Dengue,11,De 45 a 65 años,4
3,COMUNA 3,2,CABA,2020,13,Dengue,12,Mayores de 65 años,2
3,COMUNA 3,2,CABA,2020,14,Dengue,6,De 10 a 14 años,1
3,COMUNA 3,2,CABA,2020,14,Dengue,7,De 15 a 19 años,5
3,COMUNA 3,2,CABA,2020,14,Dengue,8,De 20 a 24 años,6
3,COMUNA 3,2,CABA,2020,14,Dengue,9,De 25 a 34 años,9
3,COMUNA 3,2,CABA,2020,14,Dengue,10,De 35 a 44 años,4
3,COMUNA 3,2,CABA,2020,14,Dengue,11,De 45 a 65 años,8
3,COMUNA 3,2,CABA,2020,14,Dengue,12,Mayores de 65 años,3
3,COMUNA 3,2,CABA,2020,15,Dengue,6,De 10 a 14 años,2
3,COMUNA 3,2,CABA,2020,15,Dengue,7,De 15 a 19 años,1
3,COMUNA 3,2,CABA,2020,15,Dengue,8,De 20 a 24 años,7
3,COMUNA 3,2,CABA,2020,15,Dengue,9,De 25 a 34 años,10
3,COMUNA 3,2,CABA,2020,15,Dengue,10,De 35 a 44 años,4
3,COMUNA 3,2,CABA,2020,15,Dengue,11,De 45 a 65 años,11
3,COMUNA 3,2,CABA,2020,15,Dengue,12,Mayores de 65 años,2
3,COMUNA 3,2,CABA,2020,16,Dengue,6,De 10 a 14 años,3
3,COMUNA 3,2,CABA,2020,16,Dengue,7,De 15 a 19 años,2
3,COMUNA 3,2,CABA,2020,16,Dengue,9,De 25 a 34 años,3
3,COMUNA 3,2,CABA,2020,16,Dengue,10,De 35 a 44 años,1
3,COMUNA 3,2,CABA,2020,16,Dengue,11,De 45 a 65 años,4
3,COMUNA 3,2,CABA,2020,16,Dengue,12,Mayores de 65 años,1
3,COMUNA 3,2,CABA,2020,17,Dengue,2,Posneonato (29 hasta 365 dias),1
3,COMUNA 3,2,CABA,2020,17,Dengue,5,De 5 a 9 años,1
3,COMUNA 3,2,CABA,2020,17,Dengue,7,De 15 a 19 años,4
3,COMUNA 3,2,CABA,2020,17,Dengue,8,De 20 a 24 años,1
3,COMUNA 3,2,CABA,2020,17,Dengue,9,De 25 a 34 años,7
3,COMUNA 3,2,CABA,2020,17,Dengue,10,De 35 a 44 años,5
3,COMUNA 3,2,CABA,2020,17,Dengue,11,De 45 a 65 años,4
3,COMUNA 3,2,CABA,2020,18,Dengue,7,De 15 a 19 años,1
3,COMUNA 3,2,CABA,2020,18,Dengue,9,De 25 a 34 años,7
3,COMUNA 3,2,CABA,2020,18,Dengue,10,De 35 a 44 años,7
3,COMUNA 3,2,CABA,2020,18,Dengue,12,Mayores de 65 años,2
3,COMUNA 3,2,CABA,2020,19,Dengue,5,De 5 a 9 años,1
3,COMUNA 3,2,CABA,2020,19,Dengue,6,De 10 a 14 años,1
3,COMUNA 3,2,CABA,2020,19,Dengue,7,De 15 a 19 años,1
3,COMUNA 3,2,CABA,2020,19,Dengue,8,De 20 a 24 años,2
3,COMUNA 3,2,CABA,2020,19,Dengue,9,De 25 a 34 años,3
3,COMUNA 3,2,CABA,2020,19,Dengue,10,De 35 a 44 años,2
3,COMUNA 3,2,CABA,2020,19,Dengue,11,De 45 a 65 años,1
3,COMUNA 3,2,CABA,2020,20,Dengue,7,De 15 a 19 años,1
3,COMUNA 3,2,CABA,2020,20,Dengue,9,De 25 a 34 años,1
3,COMUNA 3,2,CABA,2020,21,Dengue,9,De 25 a 34 años,2
3,COMUNA 3,2,CABA,2020,21,Dengue,10,De 35 a 44 años,1
3,COMUNA 3,2,CABA,2020,21,Dengue,11,De 45 a 65 años,2
3,COMUNA 3,2,CABA,2020,22,Dengue,10,De 35 a 44 años,2
